monitoringstation,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,2,m,ism,m1,salinity,,20.06,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,3,m,ism,m1,salinity,,20.07,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,4,m,ism,m1,salinity,,20.08,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,6,m,ism,m1,salinity,,21.78,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,7,m,ism,m1,salinity,,26.02,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,9,m,ism,m1,salinity,,26.78,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393772,bay607,twqm,main,vadeq,odu,cb6.4,2013-08-28t00:00:00,09:01:00,11,6,7,1,s,ism,m1,salinity,,20.03,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,7,ap,ism,m1,salinity,,19.31,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,9,b,ism,m1,salinity,,21.53,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,9,bp,ism,m1,salinity,,21.53,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,2,m,ism,m1,salinity,,17.72,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,3,m,ism,m1,salinity,,18.1,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,4,m,ism,m1,salinity,,18.35,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,5,m,ism,m1,salinity,,18.47,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,6,m,ism,m1,salinity,,18.81,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,8,m,ism,m1,salinity,,19.64,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393769,bay604,twqm,main,vadeq,odu,cb6.4,2013-07-16t00:00:00,15:43:00,10,8,8,1,s,ism,m1,salinity,,17.6,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,4,ap,ism,m1,salinity,,17.89,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,10,b,ism,m1,salinity,,26.43,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,9,bp,ism,m1,salinity,,26.4,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,2,m,ism,m1,salinity,,17.66,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,3,m,ism,m1,salinity,,17.74,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,5,m,ism,m1,salinity,,18.07,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,6,m,ism,m1,salinity,,20.39,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,7,m,ism,m1,salinity,,21.72,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,8,m,ism,m1,salinity,,24.78,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,393770,bay605,twqm,main,vadeq,odu,cb6.4,2013-07-30t00:00:00,16:17:00,11,5,8,1,s,ism,m1,salinity,,17.6,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,8,bp,ism,m1,salinity,,20.29,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,8,b,ism,m1,salinity,,24.23,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,1,s,ism,m1,salinity,,18.66,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,2,m,ism,m1,salinity,,19.96,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,3,m,ism,m1,salinity,,20.38,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,4,m,ism,m1,salinity,,20.69,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,5,m,ism,m1,salinity,,21.14,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,6,bp,ism,m1,salinity,,22.4,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,7,m,ism,m1,salinity,,22.56,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,1,ap,ism,m1,salinity,,18.66,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,25546,bay603,twqm,main,vadeq,odu,cb6.4,2013-06-25t00:00:00,16:06:00,9,2,5,8,b,ism,m1,salinity,,22.56,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,3,ap,ism,m1,salinity,,21.51,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,4,m,ism,m1,salinity,,21.68,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,5,bp,ism,m1,salinity,,22.91,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,6,m,ism,m1,salinity,,23.62,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,7,m,ism,m1,salinity,,23.96,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30429,bay598,twqm,main,vadeq,odu,cb6.4,2013-04-16t00:00:00,15:46:00,10,8,8,9,bp,ism,m1,salinity,,20.07,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,8,b,ism,m1,salinity,,20.29,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,1,s,ism,m1,salinity,,21.4,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30806,bay602,twqm,main,vadeq,odu,cb6.4,2013-06-03t00:00:00,11:43:00,9,4,4,2,m,ism,m1,salinity,,21.44,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30151,bay597,twqm,main,vadeq,odu,cb6.4,2013-03-20t00:00:00,11:18:00,9,7,7,8,bp,ism,m1,salinity,,21.1,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30429,bay598,twqm,main,vadeq,odu,cb6.4,2013-04-16t00:00:00,15:46:00,10,8,8,9,b,ism,m1,salinity,,20.07,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,6,ap,ism,m1,salinity,,18.5,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,7,m,ism,m1,salinity,,19.1,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,1,s,ism,m1,salinity,,16.9,ppt,f04,,,,,data_inadvertently_not_saved_on_data_logger._entered_data_from_hand_written_field_sheet.,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,2,m,ism,m1,salinity,,16.98,ppt,f04,,,,,,37.23653,-76.20799
cb6.4,30675,bay600,twqm,main,vadeq,odu,cb6.4,2013-05-14t00:00:00,13:20:00,9,7,7,3,m,ism,m1,salinity,,17.47,ppt,f04,,,,,,37.23653,-76.20799
