org_tsn,rankname,taxonname,tsn,final_tsn,final_id
2755,infrakingdom,halvaria,969912,2755,cerataulina_pelagica
2755,superdivision,heterokonta,969914,2755,cerataulina_pelagica
2755,division,ochrophyta,969917,2755,cerataulina_pelagica
2755,class,bacillariophyceae,2287,2755,cerataulina_pelagica
2755,subclass,coscinodiscophycidae,969922,2755,cerataulina_pelagica
2755,order,hemiaulales,590759,2755,cerataulina_pelagica
2755,family,hemiaulaceae,2747,2755,cerataulina_pelagica
2755,genus,cerataulina,2753,2755,cerataulina_pelagica
2755,species,cerataulina_pelagica,2755,2755,cerataulina_pelagica
2829,kingdom,chromista,630578,2829,chaetoceros_subtilis
2829,subkingdom,harosa,969910,2829,chaetoceros_subtilis
2829,infrakingdom,halvaria,969912,2829,chaetoceros_subtilis
2829,superdivision,heterokonta,969914,2829,chaetoceros_subtilis
2829,division,ochrophyta,969917,2829,chaetoceros_subtilis
2829,class,bacillariophyceae,2287,2829,chaetoceros_subtilis
2829,subclass,coscinodiscophycidae,969922,2829,chaetoceros_subtilis
2829,order,chaetocerotales,590748,2829,chaetoceros_subtilis
2829,family,chaetocerotaceae,572759,2829,chaetoceros_subtilis
2829,genus,chaetoceros,2758,2829,chaetoceros_subtilis
2829,species,chaetoceros_subtilis,2829,2829,chaetoceros_subtilis
3013,kingdom,chromista,630578,3013,synedra
3013,subkingdom,harosa,969910,3013,synedra
3013,infrakingdom,halvaria,969912,3013,synedra
3013,superdivision,heterokonta,969914,3013,synedra
3013,division,ochrophyta,969917,3013,synedra
3013,class,bacillariophyceae,2287,3013,synedra
3013,subclass,fragilariophycidae,969923,3013,synedra
3013,order,fragilariales,590750,3013,synedra
3013,family,fragilariaceae,590787,3013,synedra
3013,genus,synedra,3013,3013,synedra
3155,kingdom,chromista,630578,3155,licmophora
3155,subkingdom,harosa,969910,3155,licmophora
3155,infrakingdom,halvaria,969912,3155,licmophora
3155,superdivision,heterokonta,969914,3155,licmophora
3155,division,ochrophyta,969917,3155,licmophora
3155,class,bacillariophyceae,2287,3155,licmophora
3155,subclass,fragilariophycidae,969923,3155,licmophora
3155,order,licmophorales,590763,3155,licmophora
3155,family,licmophoraceae,590808,3155,licmophora
3155,genus,licmophora,3155,3155,licmophora
3214,kingdom,chromista,630578,3214,diatoma
3214,subkingdom,harosa,969910,3214,diatoma
3214,infrakingdom,halvaria,969912,3214,diatoma
3214,superdivision,heterokonta,969914,3214,diatoma
3214,division,ochrophyta,969917,3214,diatoma
3214,class,bacillariophyceae,2287,3214,diatoma
3214,subclass,fragilariophycidae,969923,3214,diatoma
3214,order,fragilariales,590750,3214,diatoma
3214,family,fragilariaceae,590787,3214,diatoma
3214,genus,diatoma,3214,3214,diatoma
4325,kingdom,chromista,630578,4325,diploneis
4325,subkingdom,harosa,969910,4325,diploneis
4325,infrakingdom,halvaria,969912,4325,diploneis
4325,superdivision,heterokonta,969914,4325,diploneis
4325,division,ochrophyta,969917,4325,diploneis
4325,class,bacillariophyceae,2287,4325,diploneis
4325,subclass,bacillariophycidae,969921,4325,diploneis
4325,order,naviculales,590737,4325,diploneis
4325,family,diploneidaceae,590789,4325,diploneis
4325,genus,diploneis,4325,4325,diploneis
4624,kingdom,chromista,630578,4624,gyrosigma_fasciola
4624,subkingdom,harosa,969910,4624,gyrosigma_fasciola
4624,infrakingdom,halvaria,969912,4624,gyrosigma_fasciola
4624,superdivision,heterokonta,969914,4624,gyrosigma_fasciola
4624,division,ochrophyta,969917,4624,gyrosigma_fasciola
4624,class,bacillariophyceae,2287,4624,gyrosigma_fasciola
4624,subclass,bacillariophycidae,969921,4624,gyrosigma_fasciola
4624,order,naviculales,590737,4624,gyrosigma_fasciola
4624,family,pleurosigmataceae,590774,4624,gyrosigma_fasciola
4624,genus,gyrosigma,4622,4624,gyrosigma_fasciola
4624,species,gyrosigma_fasciola,4624,4624,gyrosigma_fasciola
5331,kingdom,chromista,630578,5331,surirella
5331,subkingdom,harosa,969910,5331,surirella
5331,infrakingdom,halvaria,969912,5331,surirella
5331,superdivision,heterokonta,969914,5331,surirella
5331,division,ochrophyta,969917,5331,surirella
5331,class,bacillariophyceae,2287,5331,surirella
5331,subclass,bacillariophycidae,969921,5331,surirella
5331,order,surirellales,590740,5331,surirella
5331,family,surirellaceae,5330,5331,surirella
5331,genus,surirella,5331,5331,surirella
10077,kingdom,chromista,630578,10077,gyrodinium
10077,subkingdom,chromista,590735,10077,gyrodinium
10077,division,pyrrophycophyta,9873,10077,gyrodinium
10077,class,dinophyceae,9874,10077,gyrodinium
10077,order,gymnodiniales,9994,10077,gyrodinium
10077,family,gymnodiniaceae,9996,10077,gyrodinium
10077,genus,gyrodinium,10077,10077,gyrodinium
10359,kingdom,chromista,630578,10359,gonyaulax
10359,subkingdom,chromista,590735,10359,gonyaulax
10359,division,pyrrophycophyta,9873,10359,gonyaulax
10359,class,dinophyceae,9874,10359,gonyaulax
10359,order,gonyaulacales,573275,10359,gonyaulax
10359,family,gonyaulacaceae,10356,10359,gonyaulax
10359,genus,gonyaulax,10359,10359,gonyaulax
2440,kingdom,chromista,630578,2440,cyclotella_caspia
2440,subkingdom,harosa,969910,2440,cyclotella_caspia
2440,infrakingdom,halvaria,969912,2440,cyclotella_caspia
2440,superdivision,heterokonta,969914,2440,cyclotella_caspia
2440,division,ochrophyta,969917,2440,cyclotella_caspia
2440,class,bacillariophyceae,2287,2440,cyclotella_caspia
2440,subclass,coscinodiscophycidae,969922,2440,cyclotella_caspia
2440,order,thalassiosirales,590745,2440,cyclotella_caspia
2440,family,stephanodiscaceae,590782,2440,cyclotella_caspia
2440,genus,cyclotella,2439,2440,cyclotella_caspia
2440,species,cyclotella_caspia,2440,2440,cyclotella_caspia
4674,kingdom,chromista,630578,4674,amphiprora
4674,subkingdom,harosa,969910,4674,amphiprora
4674,infrakingdom,halvaria,969912,4674,amphiprora
4674,superdivision,heterokonta,969914,4674,amphiprora
4674,division,ochrophyta,969917,4674,amphiprora
4674,class,bacillariophyceae,2287,4674,amphiprora
4674,subclass,bacillariophycidae,969921,4674,amphiprora
4674,order,naviculales,590737,4674,amphiprora
4674,family,naviculaceae,3648,4674,amphiprora
4674,genus,amphiprora,4674,4674,amphiprora
9938,kingdom,chromista,630578,9938,dinophysis_acuminata
9938,subkingdom,chromista,590735,9938,dinophysis_acuminata
9938,division,pyrrophycophyta,9873,9938,dinophysis_acuminata
9938,class,dinophyceae,9874,9938,dinophysis_acuminata
9938,order,dinophysiales,9921,9938,dinophysis_acuminata
9938,family,dinophysiaceae,9927,9938,dinophysis_acuminata
9938,genus,dinophysis,9928,9938,dinophysis_acuminata
9938,species,dinophysis_acuminata,9938,9938,dinophysis_acuminata
9997,kingdom,chromista,630578,9997,amphidinium
9997,subkingdom,chromista,590735,9997,amphidinium
9997,division,pyrrophycophyta,9873,9997,amphidinium
9997,class,dinophyceae,9874,9997,amphidinium
9997,order,gymnodiniales,9994,9997,amphidinium
9997,family,gymnodiniaceae,9996,9997,amphidinium
9997,genus,amphidinium,9997,9997,amphidinium
3337,kingdom,chromista,630578,3337,eunotia
3337,subkingdom,harosa,969910,3337,eunotia
3337,infrakingdom,halvaria,969912,3337,eunotia
3337,superdivision,heterokonta,969914,3337,eunotia
3337,division,ochrophyta,969917,3337,eunotia
3337,class,bacillariophyceae,2287,3337,eunotia
3337,subclass,bacillariophycidae,969921,3337,eunotia
3337,order,eunotiales,590752,3337,eunotia
3337,family,eunotiaceae,3336,3337,eunotia
3337,genus,eunotia,3337,3337,eunotia
4705,kingdom,chromista,630578,4705,amphora
4705,subkingdom,harosa,969910,4705,amphora
4705,infrakingdom,halvaria,969912,4705,amphora
4705,superdivision,heterokonta,969914,4705,amphora
4705,division,ochrophyta,969917,4705,amphora
4705,class,bacillariophyceae,2287,4705,amphora
4705,subclass,bacillariophycidae,969921,4705,amphora
4705,order,thalassiophysales,590744,4705,amphora
4705,family,catenulaceae,590783,4705,amphora
4705,genus,amphora,4705,4705,amphora
2831,kingdom,chromista,630578,2831,chaetoceros_tetrastichon
2831,subkingdom,harosa,969910,2831,chaetoceros_tetrastichon
2831,infrakingdom,halvaria,969912,2831,chaetoceros_tetrastichon
2831,superdivision,heterokonta,969914,2831,chaetoceros_tetrastichon
2831,division,ochrophyta,969917,2831,chaetoceros_tetrastichon
2831,class,bacillariophyceae,2287,2831,chaetoceros_tetrastichon
2831,subclass,coscinodiscophycidae,969922,2831,chaetoceros_tetrastichon
2831,order,chaetocerotales,590748,2831,chaetoceros_tetrastichon
2831,family,chaetocerotaceae,572759,2831,chaetoceros_tetrastichon
2831,genus,chaetoceros,2758,2831,chaetoceros_tetrastichon
2831,species,chaetoceros_tetrastichon,2831,2831,chaetoceros_tetrastichon
10210,kingdom,chromista,630578,10209,minuscula_bipes
10210,subkingdom,chromista,590735,10209,minuscula_bipes
10210,division,pyrrophycophyta,9873,10209,minuscula_bipes
10210,class,dinophyceae,9874,10209,minuscula_bipes
10210,order,peridiniales,9995,10209,minuscula_bipes
10210,family,peridiniaceae,10205,10209,minuscula_bipes
10210,genus,minuscula,10208,10209,minuscula_bipes
10210,species,minuscula_bipes,10209,10209,minuscula_bipes
6100,kingdom,plantae,202422,6100,actinastrum_hantzschii_var._fluviatile
6100,subkingdom,viridiplantae,954898,6100,actinastrum_hantzschii_var._fluviatile
6100,infrakingdom,chlorophyta,846493,6100,actinastrum_hantzschii_var._fluviatile
6100,division,chlorophyta,5414,6100,actinastrum_hantzschii_var._fluviatile
6100,subdivision,chlorophytina,846499,6100,actinastrum_hantzschii_var._fluviatile
6100,class,chlorophyceae,5415,6100,actinastrum_hantzschii_var._fluviatile
6100,order,sphaeropleales,9327,6100,actinastrum_hantzschii_var._fluviatile
6100,family,scenedesmaceae,6097,6100,actinastrum_hantzschii_var._fluviatile
6100,genus,actinastrum,6098,6100,actinastrum_hantzschii_var._fluviatile
6100,species,actinastrum_hantzschii,6099,6100,actinastrum_hantzschii_var._fluviatile
6100,variety,actinastrum_hantzschii_var._fluviatile,6100,6100,actinastrum_hantzschii_var._fluviatile
10463,kingdom,chromista,630578,10463,oxytoxum
10463,subkingdom,chromista,590735,10463,oxytoxum
10463,division,pyrrophycophyta,9873,10463,oxytoxum
10463,class,dinophyceae,9874,10463,oxytoxum
10463,order,gonyaulacales,573275,10463,oxytoxum
10463,family,oxytoxaceae,10460,10463,oxytoxum
10463,genus,oxytoxum,10463,10463,oxytoxum
100114,kingdom,animalia,202423,100114,odontella
100114,subkingdom,bilateria,914154,100114,odontella
100114,infrakingdom,protostomia,914155,100114,odontella
100114,superphylum,ecdysozoa,914158,100114,odontella
100114,phylum,arthropoda,82696,100114,odontella
100114,subphylum,hexapoda,563886,100114,odontella
100114,class,collembola,914185,100114,odontella
100114,order,collembola,99237,100114,odontella
100114,suborder,poduromorpha,723383,100114,odontella
100114,superfamily,neanuroidea,723392,100114,odontella
100114,family,odontellidae,723413,100114,odontella
100114,genus,odontella,100114,100114,odontella
4622,kingdom,chromista,630578,4622,gyrosigma
4622,subkingdom,harosa,969910,4622,gyrosigma
4622,infrakingdom,halvaria,969912,4622,gyrosigma
4622,superdivision,heterokonta,969914,4622,gyrosigma
4622,division,ochrophyta,969917,4622,gyrosigma
4622,class,bacillariophyceae,2287,4622,gyrosigma
4622,subclass,bacillariophycidae,969921,4622,gyrosigma
4622,order,naviculales,590737,4622,gyrosigma
4622,family,pleurosigmataceae,590774,4622,gyrosigma
4622,genus,gyrosigma,4622,4622,gyrosigma
4795,kingdom,chromista,630578,4795,cymbella
4795,subkingdom,harosa,969910,4795,cymbella
4795,infrakingdom,halvaria,969912,4795,cymbella
4795,superdivision,heterokonta,969914,4795,cymbella
4795,division,ochrophyta,969917,4795,cymbella
4795,class,bacillariophyceae,2287,4795,cymbella
4795,subclass,bacillariophycidae,969921,4795,cymbella
4795,order,cymbellales,590753,4795,cymbella
4795,family,cymbellaceae,4704,4795,cymbella
4795,genus,cymbella,4795,4795,cymbella
2414,kingdom,chromista,630578,2414,skeletonema_potamos
2414,subkingdom,harosa,969910,2414,skeletonema_potamos
2414,infrakingdom,halvaria,969912,2414,skeletonema_potamos
2414,superdivision,heterokonta,969914,2414,skeletonema_potamos
2414,division,ochrophyta,969917,2414,skeletonema_potamos
2414,class,bacillariophyceae,2287,2414,skeletonema_potamos
2414,subclass,coscinodiscophycidae,969922,2414,skeletonema_potamos
2414,order,thalassiosirales,590745,2414,skeletonema_potamos
2414,family,skeletonemataceae,969949,2414,skeletonema_potamos
2414,genus,skeletonema,2401,2414,skeletonema_potamos
2414,species,skeletonema_potamos,2414,2414,skeletonema_potamos
6763,kingdom,plantae,202422,6763,cladophora
6763,subkingdom,viridiplantae,954898,6763,cladophora
6763,infrakingdom,chlorophyta,846493,6763,cladophora
6763,division,chlorophyta,5414,6763,cladophora
6763,subdivision,chlorophytina,846499,6763,cladophora
6763,class,ulvophyceae,846521,6763,cladophora
6763,order,cladophorales,6745,6763,cladophora
6763,family,cladophoraceae,6746,6763,cladophora
6763,genus,cladophora,6763,6763,cladophora
2453,kingdom,chromista,630578,2453,cyclotella_striata
2453,subkingdom,harosa,969910,2453,cyclotella_striata
2453,infrakingdom,halvaria,969912,2453,cyclotella_striata
2453,superdivision,heterokonta,969914,2453,cyclotella_striata
2453,division,ochrophyta,969917,2453,cyclotella_striata
2453,class,bacillariophyceae,2287,2453,cyclotella_striata
2453,subclass,coscinodiscophycidae,969922,2453,cyclotella_striata
2453,order,thalassiosirales,590745,2453,cyclotella_striata
2453,family,stephanodiscaceae,590782,2453,cyclotella_striata
2453,genus,cyclotella,2439,2453,cyclotella_striata
2453,species,cyclotella_striata,2453,2453,cyclotella_striata
6235,kingdom,plantae,202422,6235,crucigenia_quadrata
6235,subkingdom,viridiplantae,954898,6235,crucigenia_quadrata
6235,infrakingdom,chlorophyta,846493,6235,crucigenia_quadrata
6235,division,chlorophyta,5414,6235,crucigenia_quadrata
6235,subdivision,chlorophytina,846499,6235,crucigenia_quadrata
6235,class,chlorophyceae,5415,6235,crucigenia_quadrata
6235,order,sphaeropleales,9327,6235,crucigenia_quadrata
6235,family,scenedesmaceae,6097,6235,crucigenia_quadrata
6235,genus,crucigenia,6225,6235,crucigenia_quadrata
6235,species,crucigenia_quadrata,6235,6235,crucigenia_quadrata
6451,kingdom,plantae,202422,6451,dactylococcopsis_rhaphidioides
6451,subkingdom,viridiplantae,954898,6451,dactylococcopsis_rhaphidioides
6451,infrakingdom,chlorophyta,846493,6451,dactylococcopsis_rhaphidioides
6451,division,chlorophyta,5414,6451,dactylococcopsis_rhaphidioides
6451,subdivision,chlorophytina,846499,6451,dactylococcopsis_rhaphidioides
6451,class,ulvophyceae,846521,6451,dactylococcopsis_rhaphidioides
6451,order,ulotrichales,6409,6451,dactylococcopsis_rhaphidioides
6451,family,ulotrichaceae,6410,6451,dactylococcopsis_rhaphidioides
6451,genus,dactylococcopsis,6446,6451,dactylococcopsis_rhaphidioides
6451,species,dactylococcopsis_rhaphidioides,6451,6451,dactylococcopsis_rhaphidioides
1810,kingdom,chromista,630578,615928,dictyocha_speculum
1810,subkingdom,chromista,590735,615928,dictyocha_speculum
1810,division,chrysophyta,1447,615928,dictyocha_speculum
1810,class,chrysophyceae,1448,615928,dictyocha_speculum
1810,order,dictyochales,1802,615928,dictyocha_speculum
1810,family,dictyochaceae,1803,615928,dictyocha_speculum
1810,genus,dictyocha,1804,615928,dictyocha_speculum
1810,species,dictyocha_speculum,615928,615928,dictyocha_speculum
610125,kingdom,chromista,630578,610125,odontella_mobilensis
610125,subkingdom,harosa,969910,610125,odontella_mobilensis
610125,infrakingdom,halvaria,969912,610125,odontella_mobilensis
610125,superdivision,heterokonta,969914,610125,odontella_mobilensis
610125,division,ochrophyta,969917,610125,odontella_mobilensis
610125,class,bacillariophyceae,2287,610125,odontella_mobilensis
610125,subclass,coscinodiscophycidae,969922,610125,odontella_mobilensis
610125,order,triceratiales,590756,610125,odontella_mobilensis
610125,family,triceratiaceae,590799,610125,odontella_mobilensis
610125,genus,odontella,573604,610125,odontella_mobilensis
610125,species,odontella_mobilensis,610125,610125,odontella_mobilensis
1100,kingdom,bacteria,50,1100,anabaena
1100,subkingdom,negibacteria,956096,1100,anabaena
1100,phylum,cyanobacteria,956108,1100,anabaena
1100,class,cyanophyceae,602,1100,anabaena
1100,order,nostocales,861,1100,anabaena
1100,family,nostocaceae,1099,1100,anabaena
1100,genus,anabaena,1100,1100,anabaena
6417,kingdom,plantae,202422,6417,ulothrix
6417,subkingdom,viridiplantae,954898,6417,ulothrix
6417,infrakingdom,chlorophyta,846493,6417,ulothrix
6417,division,chlorophyta,5414,6417,ulothrix
6417,subdivision,chlorophytina,846499,6417,ulothrix
6417,class,ulvophyceae,846521,6417,ulothrix
6417,order,ulotrichales,6409,6417,ulothrix
6417,family,ulotrichaceae,6410,6417,ulothrix
6417,genus,ulothrix,6417,6417,ulothrix
3145,kingdom,chromista,630578,3145,rhaphoneis
3145,subkingdom,harosa,969910,3145,rhaphoneis
3145,infrakingdom,halvaria,969912,3145,rhaphoneis
3145,superdivision,heterokonta,969914,3145,rhaphoneis
3145,division,ochrophyta,969917,3145,rhaphoneis
3145,class,bacillariophyceae,2287,3145,rhaphoneis
3145,subclass,fragilariophycidae,969923,3145,rhaphoneis
3145,order,rhaphoneidales,573594,3145,rhaphoneis
3145,family,rhaphoneidaceae,573598,3145,rhaphoneis
3145,genus,rhaphoneis,3145,3145,rhaphoneis
2733,kingdom,chromista,630578,2733,eucampia_zodiacus
2733,subkingdom,harosa,969910,2733,eucampia_zodiacus
2733,infrakingdom,halvaria,969912,2733,eucampia_zodiacus
2733,superdivision,heterokonta,969914,2733,eucampia_zodiacus
2733,division,ochrophyta,969917,2733,eucampia_zodiacus
2733,class,bacillariophyceae,2287,2733,eucampia_zodiacus
2733,subclass,coscinodiscophycidae,969922,2733,eucampia_zodiacus
2733,order,hemiaulales,590759,2733,eucampia_zodiacus
2733,family,hemiaulaceae,2747,2733,eucampia_zodiacus
2733,genus,eucampia,2730,2733,eucampia_zodiacus
2733,species,eucampia_zodiacus,2733,2733,eucampia_zodiacus
9928,kingdom,chromista,630578,9928,dinophysis
9928,subkingdom,chromista,590735,9928,dinophysis
9928,division,pyrrophycophyta,9873,9928,dinophysis
9928,class,dinophyceae,9874,9928,dinophysis
9928,order,dinophysiales,9921,9928,dinophysis
9928,family,dinophysiaceae,9927,9928,dinophysis
9928,genus,dinophysis,9928,9928,dinophysis
6110,kingdom,plantae,202422,6110,scenedesmus_quadricauda
6110,subkingdom,viridiplantae,954898,6110,scenedesmus_quadricauda
6110,infrakingdom,chlorophyta,846493,6110,scenedesmus_quadricauda
6110,division,chlorophyta,5414,6110,scenedesmus_quadricauda
6110,subdivision,chlorophytina,846499,6110,scenedesmus_quadricauda
6110,class,chlorophyceae,5415,6110,scenedesmus_quadricauda
6110,order,sphaeropleales,9327,6110,scenedesmus_quadricauda
6110,family,scenedesmaceae,6097,6110,scenedesmus_quadricauda
6110,genus,scenedesmus,6104,6110,scenedesmus_quadricauda
6110,species,scenedesmus_quadricauda,6110,6110,scenedesmus_quadricauda
732,kingdom,bacteria,50,732,merismopedia_elegans
732,subkingdom,negibacteria,956096,732,merismopedia_elegans
732,phylum,cyanobacteria,956108,732,merismopedia_elegans
732,class,cyanophyceae,602,732,merismopedia_elegans
732,order,chroococcales,603,732,merismopedia_elegans
732,family,chroococcaceae,604,732,merismopedia_elegans
732,genus,merismopedia,727,732,merismopedia_elegans
732,species,merismopedia_elegans,732,732,merismopedia_elegans
4911,kingdom,chromista,630578,4911,gomphonema
4911,subkingdom,harosa,969910,4911,gomphonema
4911,infrakingdom,halvaria,969912,4911,gomphonema
4911,superdivision,heterokonta,969914,4911,gomphonema
4911,division,ochrophyta,969917,4911,gomphonema
4911,class,bacillariophyceae,2287,4911,gomphonema
4911,subclass,bacillariophycidae,969921,4911,gomphonema
4911,order,cymbellales,590753,4911,gomphonema
4911,family,gomphonemataceae,4910,4911,gomphonema
4911,genus,gomphonema,4911,4911,gomphonema
6143,kingdom,plantae,202422,6143,scenedesmus_dimorphus
6143,subkingdom,viridiplantae,954898,6143,scenedesmus_dimorphus
6143,infrakingdom,chlorophyta,846493,6143,scenedesmus_dimorphus
6143,division,chlorophyta,5414,6143,scenedesmus_dimorphus
6143,subdivision,chlorophytina,846499,6143,scenedesmus_dimorphus
6143,class,chlorophyceae,5415,6143,scenedesmus_dimorphus
6143,order,sphaeropleales,9327,6143,scenedesmus_dimorphus
6143,family,scenedesmaceae,6097,6143,scenedesmus_dimorphus
6143,genus,scenedesmus,6104,6143,scenedesmus_dimorphus
6143,species,scenedesmus_dimorphus,6143,6143,scenedesmus_dimorphus
1515,kingdom,chromista,630578,1515,dinobryon
1515,subkingdom,chromista,590735,1515,dinobryon
1515,division,chrysophyta,1447,1515,dinobryon
1515,class,chrysophyceae,1448,1515,dinobryon
1515,order,ochromonadales,1451,1515,dinobryon
1515,family,dinobryaceae,1514,1515,dinobryon
1515,genus,dinobryon,1515,1515,dinobryon
2290,kingdom,chromista,630578,2290,melosira
2290,subkingdom,harosa,969910,2290,melosira
2290,infrakingdom,halvaria,969912,2290,melosira
2290,superdivision,heterokonta,969914,2290,melosira
2290,division,ochrophyta,969917,2290,melosira
2290,class,bacillariophyceae,2287,2290,melosira
2290,subclass,coscinodiscophycidae,969922,2290,melosira
2290,order,melosirales,590738,2290,melosira
2290,family,melosiraceae,2289,2290,melosira
2290,genus,melosira,2290,2290,melosira
3120,kingdom,chromista,630578,3120,asterionella_formosa
3120,subkingdom,harosa,969910,3120,asterionella_formosa
3120,infrakingdom,halvaria,969912,3120,asterionella_formosa
3120,superdivision,heterokonta,969914,3120,asterionella_formosa
3120,division,ochrophyta,969917,3120,asterionella_formosa
3120,class,bacillariophyceae,2287,3120,asterionella_formosa
3120,subclass,fragilariophycidae,969923,3120,asterionella_formosa
3120,order,fragilariales,590750,3120,asterionella_formosa
3120,family,fragilariaceae,590787,3120,asterionella_formosa
3120,genus,asterionella,3116,3120,asterionella_formosa
3120,species,asterionella_formosa,3120,3120,asterionella_formosa
5070,kingdom,chromista,630578,5070,nitzschia
5070,subkingdom,harosa,969910,5070,nitzschia
5070,infrakingdom,halvaria,969912,5070,nitzschia
5070,superdivision,heterokonta,969914,5070,nitzschia
5070,division,ochrophyta,969917,5070,nitzschia
5070,class,bacillariophyceae,2287,5070,nitzschia
5070,subclass,bacillariophycidae,969921,5070,nitzschia
5070,order,bacillariales,590751,5070,nitzschia
5070,family,bacillariaceae,572758,5070,nitzschia
5070,genus,nitzschia,5070,5070,nitzschia
5882,kingdom,plantae,202422,5882,ankistrodesmus_falcatus_var._mirabilis
5882,subkingdom,viridiplantae,954898,5882,ankistrodesmus_falcatus_var._mirabilis
5882,infrakingdom,chlorophyta,846493,5882,ankistrodesmus_falcatus_var._mirabilis
5882,division,chlorophyta,5414,5882,ankistrodesmus_falcatus_var._mirabilis
5882,subdivision,chlorophytina,846499,5882,ankistrodesmus_falcatus_var._mirabilis
5882,class,chlorophyceae,5415,5882,ankistrodesmus_falcatus_var._mirabilis
5882,order,sphaeropleales,9327,5882,ankistrodesmus_falcatus_var._mirabilis
5882,family,selenastraceae,954992,5882,ankistrodesmus_falcatus_var._mirabilis
5882,genus,ankistrodesmus,5877,5882,ankistrodesmus_falcatus_var._mirabilis
5882,species,ankistrodesmus_falcatus,5878,5882,ankistrodesmus_falcatus_var._mirabilis
5882,variety,ankistrodesmus_falcatus_var._mirabilis,5882,5882,ankistrodesmus_falcatus_var._mirabilis
6045,kingdom,plantae,202422,6045,pediastrum_simplex
6045,subkingdom,viridiplantae,954898,6045,pediastrum_simplex
6045,infrakingdom,chlorophyta,846493,6045,pediastrum_simplex
6045,division,chlorophyta,5414,6045,pediastrum_simplex
6045,subdivision,chlorophytina,846499,6045,pediastrum_simplex
6045,class,chlorophyceae,5415,6045,pediastrum_simplex
6045,order,sphaeropleales,9327,6045,pediastrum_simplex
6045,family,hydrodictyaceae,6030,6045,pediastrum_simplex
6045,genus,pediastrum,6031,6045,pediastrum_simplex
6045,species,pediastrum_simplex,6045,6045,pediastrum_simplex
6099,kingdom,plantae,202422,6099,actinastrum_hantzschii
6099,subkingdom,viridiplantae,954898,6099,actinastrum_hantzschii
6099,infrakingdom,chlorophyta,846493,6099,actinastrum_hantzschii
6099,division,chlorophyta,5414,6099,actinastrum_hantzschii
6099,subdivision,chlorophytina,846499,6099,actinastrum_hantzschii
6099,class,chlorophyceae,5415,6099,actinastrum_hantzschii
6099,order,sphaeropleales,9327,6099,actinastrum_hantzschii
6099,family,scenedesmaceae,6097,6099,actinastrum_hantzschii
6099,genus,actinastrum,6098,6099,actinastrum_hantzschii
6099,species,actinastrum_hantzschii,6099,6099,actinastrum_hantzschii
6104,kingdom,plantae,202422,6104,scenedesmus
6104,subkingdom,viridiplantae,954898,6104,scenedesmus
6104,infrakingdom,chlorophyta,846493,6104,scenedesmus
6104,division,chlorophyta,5414,6104,scenedesmus
6104,subdivision,chlorophytina,846499,6104,scenedesmus
6104,class,chlorophyceae,5415,6104,scenedesmus
6104,order,sphaeropleales,9327,6104,scenedesmus
6104,family,scenedesmaceae,6097,6104,scenedesmus
6104,genus,scenedesmus,6104,6104,scenedesmus
6225,kingdom,plantae,202422,6225,crucigenia
6225,subkingdom,viridiplantae,954898,6225,crucigenia
6225,infrakingdom,chlorophyta,846493,6225,crucigenia
6225,division,chlorophyta,5414,6225,crucigenia
6225,subdivision,chlorophytina,846499,6225,crucigenia
6225,class,chlorophyceae,5415,6225,crucigenia
6225,order,sphaeropleales,9327,6225,crucigenia
6225,family,scenedesmaceae,6097,6225,crucigenia
6225,genus,crucigenia,6225,6225,crucigenia
6226,kingdom,plantae,202422,6226,crucigenia_tetrapedia
6226,subkingdom,viridiplantae,954898,6226,crucigenia_tetrapedia
6226,infrakingdom,chlorophyta,846493,6226,crucigenia_tetrapedia
6226,division,chlorophyta,5414,6226,crucigenia_tetrapedia
6226,subdivision,chlorophytina,846499,6226,crucigenia_tetrapedia
6226,class,chlorophyceae,5415,6226,crucigenia_tetrapedia
6226,order,sphaeropleales,9327,6226,crucigenia_tetrapedia
6226,family,scenedesmaceae,6097,6226,crucigenia_tetrapedia
6226,genus,crucigenia,6225,6226,crucigenia_tetrapedia
6226,species,crucigenia_tetrapedia,6226,6226,crucigenia_tetrapedia
591207,kingdom,chromista,630578,591207,aulacoseira_granulata
591207,subkingdom,harosa,969910,591207,aulacoseira_granulata
591207,infrakingdom,halvaria,969912,591207,aulacoseira_granulata
591207,superdivision,heterokonta,969914,591207,aulacoseira_granulata
591207,division,ochrophyta,969917,591207,aulacoseira_granulata
591207,class,bacillariophyceae,2287,591207,aulacoseira_granulata
591207,subclass,coscinodiscophycidae,969922,591207,aulacoseira_granulata
591207,order,aulacoseirales,590754,591207,aulacoseira_granulata
591207,family,aulacoseiraceae,590792,591207,aulacoseira_granulata
591207,genus,aulacoseira,590863,591207,aulacoseira_granulata
591207,species,aulacoseira_granulata,591207,591207,aulacoseira_granulata
591482,kingdom,chromista,630578,591482,aulacoseira_islandica
591482,subkingdom,harosa,969910,591482,aulacoseira_islandica
591482,infrakingdom,halvaria,969912,591482,aulacoseira_islandica
591482,superdivision,heterokonta,969914,591482,aulacoseira_islandica
591482,division,ochrophyta,969917,591482,aulacoseira_islandica
591482,class,bacillariophyceae,2287,591482,aulacoseira_islandica
591482,subclass,coscinodiscophycidae,969922,591482,aulacoseira_islandica
591482,order,aulacoseirales,590754,591482,aulacoseira_islandica
591482,family,aulacoseiraceae,590792,591482,aulacoseira_islandica
591482,genus,aulacoseira,590863,591482,aulacoseira_islandica
